Ax,Ay,Az,Gx,Gy,Gz
0.44532150878906246,0.143652099609375,9.011775048828124,-2.2290076335877864,-1.717557251908397,0.6106870229007634
0.6727706665039062,0.00239420166015625,8.870517150878905,-2.312977099236641,-4.893129770992366,0.25190839694656486
0.7541735229492187,0.0047884033203125,9.337386474609374,-2.282442748091603,-0.816793893129771,0.22900763358778625
0.4477157104492187,-0.031124621582031248,9.10993731689453,-2.0229007633587788,-1.5190839694656488,0.1984732824427481
0.36391865234375,0.0383072265625,9.358934289550781,-2.122137404580153,-1.6564885496183206,0.46564885496183206
0.5243301635742187,-0.06703764648437499,9.356540087890625,-2.099236641221374,-0.7786259541984732,0.3816793893129771
0.49799394531249996,-0.07900865478515624,9.382876306152344,-1.9312977099236641,-0.4198473282442748,0.4580152671755725
0.3902548706054687,0.0909796630859375,9.277531433105468,-2.4656488549618323,-0.6183206106870229,0.816793893129771
0.4213794921875,-0.1484405029296875,9.26316622314453,-2.3282442748091605,-0.7175572519083969,0.3969465648854962
0.3280056274414062,-0.12689268798828124,9.246406811523437,-2.1297709923664123,-1.7251908396946565,0.4122137404580153
0.4740519287109375,0.033518823242187495,9.176974963378905,-2.3435114503816794,-1.3969465648854962,0.8320610687022901
0.39983167724609375,-0.11013327636718749,9.244012609863281,-2.16793893129771,-1.4198473282442747,0.2366412213740458
0.44053310546874996,-0.02633621826171875,9.270348828125,-2.0381679389312977,-1.916030534351145,0.44274809160305345
0.4908113403320312,0.086191259765625,9.26316622314453,-2.480916030534351,-1.5877862595419847,0.8854961832061069
0.411802685546875,-0.09816226806640624,9.287108239746093,-2.114503816793893,-2.198473282442748,0.3053435114503817
0.5291185668945312,0.07422025146484375,9.270348828125,-2.267175572519084,-1.4809160305343512,0.5572519083969466
0.49320554199218747,0.009576806640625,9.246406811523437,-2.435114503816794,-2.0916030534351147,0.7175572519083969
0.6368576416015624,-0.24181436767578124,9.332598071289063,-2.0229007633587788,-1.4732824427480915,0.33587786259541985
0.6272808349609375,0.13407529296874998,9.2320416015625,-2.236641221374046,-2.1908396946564888,0.7099236641221374
0.6296750366210937,-0.086191259765625,9.299079248046874,-2.3435114503816794,-1.5038167938931297,0.6412213740458015
0.6560112548828124,-0.08858546142578125,9.423577734375,-1.8702290076335877,-2.2061068702290076,0.4580152671755725
0.5339069702148437,0.033518823242187495,9.217676391601563,-2.198473282442748,-1.9541984732824427,0.21374045801526717
0.6009446166992187,0.0,9.366116894531249,-2.2213740458015265,-1.5572519083969465,0.6030534351145038
0.7278373046875,-0.08858546142578125,9.354145886230468,-2.267175572519084,-2.7099236641221376,0.3511450381679389
0.7852981445312499,-0.011971008300781249,9.143456140136719,-2.2213740458015265,-2.572519083969466,1.0229007633587786
0.6512228515624999,-0.09337386474609374,9.169792358398437,-1.8473282442748091,-2.2748091603053435,0.40458015267175573
0.718260498046875,-0.07900865478515624,9.380482104492186,-2.099236641221374,-1.4351145038167938,0.4198473282442748
0.6272808349609375,-0.09816226806640624,9.449913952636718,-2.1526717557251906,-2.1374045801526718,0.2900763358778626
0.6536170532226562,-0.03591302490234375,9.485826977539062,-2.1297709923664123,-2.183206106870229,0.732824427480916
0.3447650390625,-0.13407529296874998,9.279925634765624,-2.0763358778625953,-2.267175572519084,0.44274809160305345
0.59376201171875,-0.062249243164062495,9.363722692871093,-2.0763358778625953,-2.8702290076335877,0.8778625954198473
0.6488286499023437,-0.08858546142578125,9.3086560546875,-1.9083969465648856,-1.8702290076335877,0.48854961832061067
0.6512228515624999,-0.05985504150390625,9.440337145996093,-2.267175572519084,-2.8473282442748094,0.5725190839694656
0.679953271484375,-0.076614453125,9.272743029785156,-2.3435114503816794,-2.435114503816794,0.6870229007633588
0.3327940307617187,-0.09576806640624999,9.255983618164063,-2.282442748091603,-3.0610687022900764,0.21374045801526717
0.8283937744140625,0.076614453125,9.229647399902344,-1.9389312977099236,-1.8244274809160306,0.24427480916030533
0.5363011718749999,-0.076614453125,9.418789331054686,-2.0076335877862594,-0.5572519083969466,0.2748091603053435
0.3232172241210937,-0.016759411621093748,9.258377819824219,-2.2900763358778624,-1.6641221374045803,1.0076335877862594
0.4381389038085937,-0.0718260498046875,9.265560424804686,-2.099236641221374,-2.267175572519084,0.5114503816793893
0.6105214233398437,0.09337386474609374,9.179369165039063,-2.2519083969465647,-1.5038167938931297,0.5801526717557252
0.7206546997070312,-0.033518823242187495,9.236830004882812,-2.4656488549618323,-2.145038167938931,0.3893129770992366
0.6560112548828124,0.016759411621093748,9.246406811523437,-2.236641221374046,-1.748091603053435,0.8549618320610687
0.63206923828125,-0.076614453125,9.34696328125,-2.122137404580153,-2.366412213740458,0.26717557251908397
0.6631938598632812,-0.0143652099609375,9.354145886230468,-2.015267175572519,-1.702290076335878,0.6106870229007634
0.5746083984375,-0.016759411621093748,9.3086560546875,-2.213740458015267,-1.786259541984733,0.4198473282442748
0.6105214233398437,0.02633621826171875,9.198522778320312,-2.3206106870229006,-1.8702290076335877,0.6946564885496184
