Ax,Ay,Az,Gx,Gy,Gz
0.5722141967773438,-0.1005564697265625,9.294290844726563,-2.2519083969465647,-2.282442748091603,0.3816793893129771
0.6560112548828124,-0.11013327636718749,9.253589416503905,-2.3282442748091605,-2.2213740458015265,0.5648854961832062
0.6272808349609375,-0.1149216796875,9.342174877929686,-2.1374045801526718,-1.9389312977099236,0.5190839694656488
0.6344634399414062,-0.062249243164062495,9.313444458007812,-2.2977099236641223,-2.0,0.7175572519083969
0.5434837768554687,-0.18435352783203124,9.246406811523437,-2.114503816793893,-2.0839694656488548,0.45038167938931295
0.6296750366210937,-0.02154781494140625,9.382876306152344,-2.1755725190839694,-2.0229007633587788,0.9618320610687023
0.5363011718749999,-0.22744915771484372,9.323021264648437,-2.0763358778625953,-1.8625954198473282,0.4732824427480916
0.5913678100585937,-0.040701428222656245,9.212887988281249,-2.030534351145038,-1.916030534351145,0.35877862595419846
0.6200982299804687,-0.02633621826171875,9.375693701171874,-2.4885496183206106,-2.0610687022900764,0.7251908396946565
0.5698199951171875,-0.22744915771484372,9.260772021484375,-1.900763358778626,-2.183206106870229,0.24427480916030533
0.5698199951171875,-0.0526724365234375,9.258377819824219,-1.9770992366412214,-2.267175572519084,0.5419847328244275
0.49320554199218747,-0.09337386474609374,9.260772021484375,-2.3435114503816794,-1.9694656488549618,0.8854961832061069
0.6248866333007812,-0.26336218261718747,9.275137231445312,-2.045801526717557,-2.1603053435114505,0.15267175572519084
0.7015010864257812,-0.0430956298828125,9.287108239746093,-1.9923664122137406,-1.9541984732824427,0.5572519083969466
0.5482721801757812,-0.1005564697265625,9.22485899658203,-2.2595419847328246,-1.748091603053435,0.3282442748091603
0.5793968017578125,-0.2154781494140625,9.406818322753905,-2.0229007633587788,-2.1374045801526718,0.4122137404580153
0.5458779785156249,-0.06943184814453125,9.299079248046874,-2.2442748091603053,-1.9618320610687023,0.5877862595419847
0.603338818359375,-0.14604630126953125,9.208099584960937,-2.236641221374046,-2.198473282442748,0.6946564885496184
0.6847416748046875,-0.12449848632812499,9.258377819824219,-2.1374045801526718,-1.8625954198473282,0.5343511450381679
0.5889736083984375,-0.14604630126953125,9.370905297851563,-2.145038167938931,-2.0229007633587788,0.45038167938931295
0.55545478515625,-0.0047884033203125,9.22485899658203,-2.068702290076336,-1.9083969465648856,0.16793893129770993
0.5291185668945312,-0.20350714111328125,9.303867651367186,-2.480916030534351,-2.4580152671755724,0.4198473282442748
0.5051765502929687,-0.028730419921875,9.248801013183593,-2.099236641221374,-1.7633587786259541,1.1145038167938932
0.8738836059570312,-0.19871873779296872,9.351751684570312,-2.1374045801526718,-1.7557251908396947,0.06870229007633588
0.6560112548828124,-0.21068974609375,9.14824454345703,-1.8015267175572518,-1.7786259541984732,0.7175572519083969
0.622492431640625,-0.06943184814453125,9.267954626464844,-2.053435114503817,-1.8015267175572518,0.35877862595419846
0.5913678100585937,-0.05985504150390625,9.363722692871093,-2.2290076335877864,-1.4809160305343512,0.5877862595419847
0.45489831542968745,-0.13168109130859373,9.284714038085937,-2.1908396946564888,-1.8396946564885497,0.5038167938931297
0.5410895751953124,-0.09816226806640624,9.282319836425781,-2.267175572519084,-1.816793893129771,0.5877862595419847
0.5458779785156249,-0.143652099609375,9.26316622314453,-2.236641221374046,-1.9923664122137406,0.4961832061068702
0.6200982299804687,-0.16519991455078123,9.370905297851563,-1.8854961832061068,-1.8854961832061068,0.6717557251908397
0.6057330200195312,-0.1484405029296875,9.229647399902344,-2.0229007633587788,-2.045801526717557,0.6335877862595419
0.6607996582031249,-0.08858546142578125,9.229647399902344,-2.0839694656488548,-1.4885496183206106,0.6259541984732825
0.5434837768554687,-0.076614453125,9.387664709472656,-2.312977099236641,-2.122137404580153,0.15267175572519084
0.6464344482421874,-0.076614453125,9.342174877929686,-2.183206106870229,-1.9770992366412214,0.3435114503816794
0.6440402465820312,-0.03591302490234375,9.358934289550781,-2.1526717557251906,-1.9541984732824427,0.4351145038167939
0.5339069702148437,-0.16519991455078123,9.320627062988281,-2.2061068702290076,-2.2900763358778624,0.5954198473282443
0.6392518432617187,-0.13407529296874998,9.2320416015625,-2.1908396946564888,-3.1068702290076335,0.8396946564885496
0.7350199096679687,-0.2346317626953125,9.330203869628905,-2.16793893129771,-2.2442748091603053,0.061068702290076333
0.59376201171875,-0.040701428222656245,9.13627353515625,-1.9770992366412214,-3.1374045801526718,0.7709923664122137
0.6536170532226562,-0.22266075439453123,9.270348828125,-2.099236641221374,-2.404580152671756,0.4122137404580153
0.6416460449218749,-0.08858546142578125,9.270348828125,-2.16793893129771,-3.3740458015267176,0.4580152671755725
0.6272808349609375,-0.08858546142578125,9.255983618164063,-2.0763358778625953,-2.2977099236641223,0.6870229007633588
0.5746083984375,-0.13646949462890623,9.291896643066405,-1.9694656488549618,-3.0,0.37404580152671757
0.3950432739257812,-0.03591302490234375,9.313444458007812,-2.3206106870229006,-2.6793893129770994,0.8015267175572519
0.430956298828125,-0.21308394775390624,9.351751684570312,-2.282442748091603,-2.9923664122137406,0.5267175572519084
0.5674257934570313,-0.16759411621093748,9.241618408203124,-2.0916030534351147,-2.9618320610687023,0.5954198473282443
0.8403647827148437,-0.4955997436523437,7.876923461914062,-3.9618320610687023,-13.793893129770993,-3.7022900763358777
-0.34715924072265625,0.5003881469726562,5.719747766113281,-2.145038167938931,-11.816793893129772,0.6870229007633588
0.2825157958984375,0.23223756103515625,12.282254516601562,-2.183206106870229,10.816793893129772,0.22137404580152673
1.0654197387695312,-0.11013327636718749,8.039729174804688,-2.4885496183206106,-8.946564885496183,0.9770992366412213
0.26336218261718747,-0.24181436767578124,8.559270935058594,-1.282442748091603,-1.8015267175572518,1.381679389312977
0.9145850341796874,-0.229843359375,10.228029492187499,-2.7404580152671754,1.3740458015267176,0.5648854961832062
0.9911994873046874,-0.4213794921875,8.882488159179687,-1.7099236641221374,-4.709923664122138,1.0305343511450382
0.7781155395507812,-0.03591302490234375,9.708487731933593,-1.9923664122137406,3.946564885496183,0.9770992366412213
0.6177040283203125,-0.009576806640625,9.519345800781249,-2.6412213740458017,-7.366412213740458,5.580152671755725
-0.023942016601562498,-0.6751648681640625,10.996568225097656,-2.3435114503816794,31.17557251908397,2.969465648854962
-1.0007762939453124,-0.4213794921875,10.139444030761718,-4.885496183206107,-13.557251908396946,-0.7404580152671756
