Ax,Ay,Az,Gx,Gy,Gz
0.7158662963867187,-0.20350714111328125,9.203311181640624,-1.8778625954198473,-1.5801526717557253,0.21374045801526717
0.34715924072265625,-0.055066638183593745,9.188945971679686,-2.1755725190839694,-0.5419847328244275,0.7786259541984732
0.12449848632812499,-0.13646949462890623,9.3852705078125,-2.1755725190839694,-2.381679389312977,0.5572519083969466
0.507570751953125,-0.10773907470703124,9.363722692871093,-2.2519083969465647,-2.5572519083969465,0.5725190839694656
0.6679822631835937,-0.143652099609375,9.22485899658203,-2.236641221374046,-1.083969465648855,0.22900763358778625
0.6057330200195312,-0.1149216796875,9.121908325195312,-2.2213740458015265,-1.633587786259542,0.549618320610687
0.7302315063476562,-0.06464344482421874,9.325415466308593,-2.435114503816794,-1.2290076335877862,0.4198473282442748
0.6392518432617187,-0.11013327636718749,9.296685046386719,-2.3587786259541983,-1.4122137404580153,0.3969465648854962
0.5626373901367188,-0.15562310791015624,9.334992272949219,-2.068702290076336,-2.1526717557251906,0.5648854961832062
0.5315127685546874,-0.1149216796875,9.287108239746093,-1.8854961832061068,-2.145038167938931,0.6717557251908397
0.6057330200195312,-0.20829554443359374,9.325415466308593,-2.1297709923664123,-1.4198473282442747,0.4961832061068702
0.59376201171875,-0.06464344482421874,9.239224206542968,-2.16793893129771,-0.7557251908396947,0.40458015267175573
0.4525041137695312,-0.08858546142578125,9.165003955078124,-2.3206106870229006,-1.4732824427480915,0.33587786259541985
0.3950432739257812,0.028730419921875,9.22485899658203,-2.6106870229007635,-2.213740458015267,0.5801526717557252
0.5003881469726562,-0.1580173095703125,9.270348828125,-2.366412213740458,-1.6870229007633588,0.4198473282442748
0.4740519287109375,-0.16998831787109375,9.234435803222656,-2.1908396946564888,-2.2519083969465647,0.6793893129770993
0.5817910034179687,-0.16519991455078123,9.30147344970703,-2.0076335877862594,-2.099236641221374,0.6793893129770993
0.6368576416015624,-0.18914193115234373,9.344569079589844,-1.8396946564885497,-2.450381679389313,0.45038167938931295
0.5793968017578125,-0.047884033203124995,9.279925634765624,-2.213740458015267,-2.519083969465649,0.5114503816793893
0.6464344482421874,-0.06943184814453125,9.277531433105468,-2.267175572519084,-2.480916030534351,0.5572519083969466
0.8164227661132812,-0.06943184814453125,9.392453112792968,-2.145038167938931,-1.8854961832061068,0.648854961832061
0.6368576416015624,-0.08140285644531249,9.351751684570312,-2.2595419847328246,-1.9083969465648856,0.5190839694656488
0.5578489868164063,-0.1771709228515625,9.33978067626953,-1.9312977099236641,-2.122137404580153,0.5038167938931297
0.5746083984375,-0.1292868896484375,9.3086560546875,-2.030534351145038,-1.9618320610687023,0.6335877862595419
0.4955997436523437,-0.11013327636718749,9.313444458007812,-2.0610687022900764,-1.9236641221374047,0.6259541984732825
0.6560112548828124,-0.10295067138671875,9.229647399902344,-2.33587786259542,-2.068702290076336,0.5648854961832062
0.6512228515624999,-0.143652099609375,9.203311181640624,-2.068702290076336,-1.786259541984733,0.6412213740458015
0.63206923828125,-0.1484405029296875,9.244012609863281,-2.099236641221374,-1.916030534351145,0.5267175572519084
0.6655880615234374,-0.14604630126953125,9.200916979980468,-2.1068702290076335,-2.213740458015267,0.6106870229007634
0.6679822631835937,-0.143652099609375,9.354145886230468,-2.068702290076336,-1.8015267175572518,0.6030534351145038
0.5889736083984375,-0.16519991455078123,9.287108239746093,-2.0610687022900764,-2.1297709923664123,0.45038167938931295
0.5386953735351562,-0.055066638183593745,9.30147344970703,-2.045801526717557,-2.114503816793893,0.5419847328244275
0.5865794067382812,-0.12449848632812499,9.311050256347656,-2.1374045801526718,-2.404580152671756,0.4580152671755725
