Ax1,Ay1,Az1,Ax2,Ay2,Az2,time
0.10773907470703124,0.21068974609375,9.392453112792968,-0.12689268798828124,0.19153613281249998,9.145850341796875,1588111254.7557006
0.05027823486328125,0.0143652099609375,9.244012609863281,-0.3016694091796875,0.20350714111328125,9.17458076171875,1588111254.7725782
0.3136404174804687,-0.031124621582031248,9.464279162597656,0.0383072265625,0.4333505004882812,9.006986645507812,1588111254.7893927
0.17477672119140625,0.1197100830078125,9.351751684570312,-0.0430956298828125,0.36631285400390623,9.074024291992187,1588111254.8060853
0.26336218261718747,0.02154781494140625,9.402029919433593,0.01915361328125,0.3232172241210937,9.057264880371093,1588111254.822874
0.33758243408203126,-0.031124621582031248,9.33978067626953,-0.23702596435546874,0.5267243652343749,8.990227233886719,1588111254.848177
0.354341845703125,0.2753331909179687,9.265560424804686,-0.0430956298828125,0.5243301635742187,9.138667736816405,1588111254.8640876
0.0909796630859375,-0.00718260498046875,9.3852705078125,-0.047884033203124995,0.3112462158203125,9.229647399902344,1588111254.879012
0.2346317626953125,-0.0047884033203125,9.239224206542968,-0.32082302246093747,0.18914193115234373,9.064447485351561,1588111254.8944848
0.40940848388671874,0.25139117431640623,9.428366137695312,-0.3495534423828125,0.36391865234375,8.985438830566405,1588111254.9095242
0.45489831542968745,0.10295067138671875,9.469067565917967,-0.3806780639648437,0.28969840087890625,8.93755479736328,1588111254.9246469
0.354341845703125,0.0526724365234375,9.334992272949219,-0.13646949462890623,0.3806780639648437,9.244012609863281,1588111254.9396913
0.3136404174804687,0.0047884033203125,9.404424121093749,-0.35194764404296874,0.5291185668945312,8.894459167480468,1588111254.954741
0.3687070556640625,0.08379705810546874,9.258377819824219,-0.24899697265624998,0.35673604736328124,9.095572106933593,1588111254.9697826
0.181959326171875,-0.0047884033203125,9.327809667968749,0.14125789794921875,0.2537853759765625,9.196128576660156,1588111254.984919
0.33518823242187495,0.1292868896484375,9.287108239746093,0.0718260498046875,0.42377369384765623,9.112331518554686,1588111254.9999328
