Ax,Ay,Az,Gx,Gy,Gz,time
0.679953271484375,0.3495534423828125,9.5384994140625,-2.351145038167939,-1.9541984732824427,0.26717557251908397,1588106696.216074
0.6703764648437499,0.16998831787109375,9.035717065429687,-2.1908396946564888,-0.48091603053435117,0.37404580152671757,1588106696.233368
0.41898529052734373,0.40940848388671874,9.605537060546874,-2.687022900763359,-2.5419847328244276,0.6793893129770993,1588106696.250503
0.7733271362304687,0.2154781494140625,9.172186560058593,-2.068702290076336,-1.1374045801526718,0.1450381679389313,1588106696.267555
0.5482721801757812,0.062249243164062495,9.299079248046874,-1.984732824427481,-2.648854961832061,0.8854961832061069,1588106696.284377
0.8475473876953125,0.45010991210937495,9.337386474609374,-2.16793893129771,-1.1374045801526718,-0.2748091603053435,1588106696.301165
0.5291185668945312,0.22505495605468748,9.320627062988281,-2.3282442748091605,-1.16793893129771,0.9312977099236641,1588106696.316495
0.6727706665039062,0.239420166015625,9.34696328125,-2.114503816793893,-1.7786259541984732,0.1297709923664122,1588106696.3316267
0.6416460449218749,0.12449848632812499,9.358934289550781,-2.045801526717557,-2.053435114503817,0.6717557251908397,1588106696.3470876
0.6751648681640625,0.35194764404296874,9.212887988281249,-2.145038167938931,-0.9236641221374046,-0.2366412213740458,1588106696.3623543
0.4525041137695312,0.22026655273437498,9.258377819824219,-2.1374045801526718,-2.0916030534351147,0.6641221374045801,1588106696.3775992
0.7302315063476562,0.055066638183593745,9.447519750976562,-1.9923664122137406,-1.6259541984732824,0.061068702290076333,1588106696.392925
0.6344634399414062,0.2561795776367187,9.30147344970703,-2.381679389312977,-1.183206106870229,0.6717557251908397,1588106696.408234
0.6368576416015624,0.3232172241210937,9.0788126953125,-2.053435114503817,-1.9236641221374047,-0.061068702290076333,1588106696.4233096
0.6823474731445313,0.023942016601562498,9.595960253906249,-2.2748091603053435,-2.312977099236641,1.0916030534351144,1588106696.4385715
0.7278373046875,0.33039982910156246,9.160215551757812,-2.351145038167939,-0.5801526717557252,0.03816793893129771,1588106696.4536214
0.47884033203125,0.4572925170898437,9.334992272949219,-2.3893129770992365,-2.4580152671755724,0.5419847328244275,1588106696.468835
0.8355763793945312,-0.0383072265625,9.351751684570312,-2.0839694656488548,-1.0,0.44274809160305345,1588106696.484171
0.5003881469726562,0.316034619140625,9.342174877929686,-2.312977099236641,-1.6412213740458015,0.5877862595419847,1588106696.4994118
0.699106884765625,0.43574470214843747,9.234435803222656,-2.1526717557251906,-1.450381679389313,-0.25190839694656486,1588106696.5312216
0.6057330200195312,0.3495534423828125,9.205705383300781,-2.099236641221374,-1.748091603053435,0.1450381679389313,1588106696.5471244
0.5410895751953124,0.25139117431640623,9.421183532714844,-2.145038167938931,-1.9541984732824427,0.3282442748091603,1588106696.5622702
0.679953271484375,0.16998831787109375,9.193734375,-2.49618320610687,-0.9465648854961832,0.48854961832061067,1588106696.5774481
0.5961562133789062,0.44532150878906246,9.440337145996093,-2.404580152671756,-2.5572519083969465,0.22137404580152673,1588106696.5926528
0.6823474731445313,0.105344873046875,9.131485131835937,-2.1526717557251906,-1.2595419847328244,0.549618320610687,1588106696.6078198
0.5434837768554687,0.3399766357421875,9.521740002441407,-2.2442748091603053,-1.9312977099236641,0.3893129770992366,1588106696.6229985
0.7206546997070312,0.2346317626953125,9.028534460449219,-1.9236641221374047,-2.0763358778625953,0.48091603053435117,1588106696.6382895
0.70868369140625,0.2825157958984375,9.449913952636718,-2.5877862595419847,-1.6259541984732824,0.4580152671755725,1588106696.6534033
