Ax,Ay,Az,Gx,Gy,Gz,time
0.6727706665039062,0.14604630126953125,9.325415466308593,-2.3587786259541983,-1.3969465648854962,0.37404580152671757,1588106067.2994215
0.6536170532226562,0.21308394775390624,9.244012609863281,-2.114503816793893,-1.6717557251908397,0.5572519083969466,1588106067.317121
0.6368576416015624,0.3136404174804687,9.318232861328125,-2.404580152671756,-1.9236641221374047,0.4198473282442748,1588106067.3336575
0.6967126831054687,0.22026655273437498,9.299079248046874,-2.2519083969465647,-1.5038167938931297,0.32061068702290074,1588106067.3502352
0.6943184814453125,0.24899697265624998,9.349357482910156,-2.16793893129771,-1.6793893129770991,0.4961832061068702,1588106067.3671386
0.7038952880859375,0.28012159423828126,9.361328491210937,-2.3206106870229006,-1.8244274809160306,0.4580152671755725,1588106067.3834772
0.6655880615234374,0.24181436767578124,9.313444458007812,-2.2290076335877864,-1.5190839694656488,0.26717557251908397,1588106067.3985028
0.6584054565429687,0.26815058593749996,9.299079248046874,-1.9618320610687023,-1.6412213740458015,0.5190839694656488,1588106067.4134364
0.6560112548828124,0.23702596435546874,9.358934289550781,-2.16793893129771,-1.5954198473282444,0.48854961832061067,1588106067.428447
0.6727706665039062,0.2346317626953125,9.30147344970703,-2.145038167938931,-1.3969465648854962,0.40458015267175573,1588106067.4439006
0.6464344482421874,0.16041151123046873,9.418789331054686,-1.9541984732824427,-1.83206106870229,0.48091603053435117,1588106067.4588363
0.6368576416015624,0.24181436767578124,9.366116894531249,-2.2519083969465647,-1.4809160305343512,0.26717557251908397,1588106067.473892
0.6105214233398437,0.24181436767578124,9.267954626464844,-2.3893129770992365,-2.068702290076336,0.24427480916030533,1588106067.4888315
0.7134720947265625,0.18435352783203124,9.217676391601563,-2.1374045801526718,-1.6793893129770991,0.6259541984732825,1588106067.503684
0.6536170532226562,0.22026655273437498,9.363722692871093,-2.0763358778625953,-1.633587786259542,0.5190839694656488,1588106067.5186267
0.63206923828125,0.2346317626953125,9.275137231445312,-2.2290076335877864,-1.4809160305343512,0.22137404580152673,1588106067.5334153
0.6105214233398437,0.13407529296874998,9.303867651367186,-2.213740458015267,-1.6259541984732824,0.5038167938931297,1588106067.5484788
0.6057330200195312,0.20829554443359374,9.227253198242186,-1.8931297709923665,-1.916030534351145,0.48091603053435117,1588106067.5634415
0.6177040283203125,0.3902548706054687,9.392453112792968,-2.351145038167939,-1.6793893129770991,0.1297709923664122,1588106067.578604
0.679953271484375,0.2442085693359375,9.272743029785156,-2.4198473282442747,-1.4351145038167938,0.2366412213740458,1588106067.6098893
0.6488286499023437,0.3327940307617187,9.296685046386719,-2.16793893129771,-1.6946564885496183,0.3893129770992366,1588106067.62597
0.603338818359375,0.296881005859375,9.337386474609374,-2.2519083969465647,-1.9465648854961832,0.3893129770992366,1588106067.6408794
