Ax1,Ay1,Az1,Gx1,Gy1,Gz1,Ax2,Ay2,Az2,Gx2,Gy2,Gz2,time
0.18435352783203124,-0.011971008300781249,9.282319836425781,-2.2442748091603053,-1.3435114503816794,0.5267175572519084,-0.16998831787109375,0.28490999755859375,9.085995300292968,-5.1679389312977095,-0.5877862595419847,-0.15267175572519084,1588112187.8354666
0.316034619140625,0.00718260498046875,9.330203869628905,-2.2977099236641223,-1.6641221374045803,0.4198473282442748,-0.2154781494140625,0.5003881469726562,9.205705383300781,-4.923664122137405,-0.2366412213740458,-0.1984732824427481,1588112187.869462
0.19632453613281248,0.062249243164062495,9.265560424804686,-2.0916030534351147,-1.6412213740458015,0.3511450381679389,-0.21068974609375,0.23223756103515625,9.179369165039063,-4.977099236641221,-0.33587786259541985,-0.3893129770992366,1588112187.9035294
0.296881005859375,0.0526724365234375,9.334992272949219,-2.3206106870229006,-1.4274809160305344,0.37404580152671757,-0.062249243164062495,0.21308394775390624,9.179369165039063,-4.923664122137405,-0.549618320610687,-0.2824427480916031,1588112187.9338508
0.201112939453125,-0.0047884033203125,9.337386474609374,-2.183206106870229,-1.4885496183206106,0.6870229007633588,-0.076614453125,0.5530605834960938,9.193734375,-4.801526717557252,-0.44274809160305345,-0.6030534351145038,1588112187.964121
0.27293898925781246,0.06703764648437499,9.311050256347656,-2.2213740458015265,-1.83206106870229,0.40458015267175573,0.04548983154296875,0.20350714111328125,9.184157568359375,-4.824427480916031,-0.12213740458015267,-0.7099236641221374,1588112187.9945064
0.3016694091796875,0.031124621582031248,9.279925634765624,-2.2519083969465647,-1.6412213740458015,0.2900763358778626,-0.22026655273437498,0.1388636962890625,8.992621435546875,-4.778625954198473,-0.2366412213740458,0.015267175572519083,1588112188.0247037
0.14125789794921875,0.15562310791015624,9.229647399902344,-2.5419847328244276,-2.053435114503817,0.26717557251908397,-0.19871873779296872,0.2059013427734375,9.038111267089842,-5.061068702290076,-0.22137404580152673,-0.6030534351145038,1588112188.054994
0.201112939453125,-0.01915361328125,9.325415466308593,-2.122137404580153,-1.8244274809160306,0.6259541984732825,-0.12689268798828124,0.316034619140625,9.090783703613281,-4.885496183206107,-0.44274809160305345,-0.5725190839694656,1588112188.0854843
0.3232172241210937,0.023942016601562498,9.282319836425781,-2.198473282442748,-1.702290076335878,0.33587786259541985,-0.1292868896484375,0.39743747558593745,9.162609753417968,-4.862595419847328,0.19083969465648856,-0.33587786259541985,1588112188.1332765
0.1580173095703125,-0.02633621826171875,9.447519750976562,-2.0839694656488548,-1.8549618320610688,0.7862595419847328,-0.00718260498046875,0.49799394531249996,9.131485131835937,-4.854961832061068,-0.5038167938931297,-0.29770992366412213,1588112188.1634088
0.296881005859375,0.05985504150390625,9.291896643066405,-2.0381679389312977,-1.5801526717557253,0.46564885496183206,-0.13168109130859373,0.028730419921875,9.107543115234375,-5.0458015267175576,-0.4732824427480916,-0.32061068702290074,1588112188.1935441
0.3112462158203125,0.14604630126953125,9.334992272949219,-2.33587786259542,-1.282442748091603,0.3511450381679389,-0.2705447875976562,0.2825157958984375,9.188945971679686,-5.175572519083969,-0.5954198473282443,-0.7557251908396947,1588112188.2236454
0.21068974609375,0.016759411621093748,9.236830004882812,-2.1297709923664123,-1.3587786259541985,0.5114503816793893,-0.430956298828125,0.3327940307617187,9.131485131835937,-4.572519083969466,-0.7022900763358778,-0.10687022900763359,1588112188.2536616
0.26336218261718747,0.15562310791015624,9.294290844726563,-2.2213740458015265,-1.618320610687023,0.25190839694656486,-0.13168109130859373,0.2346317626953125,9.076418493652342,-4.824427480916031,-0.2366412213740458,-0.19083969465648856,1588112188.283969
0.22744915771484372,0.0143652099609375,9.311050256347656,-2.122137404580153,-1.5267175572519085,0.6717557251908397,-0.0718260498046875,0.4070142822265625,9.045293872070312,-4.977099236641221,0.06870229007633588,-0.5801526717557252,1588112188.3141363
0.24181436767578124,-0.0383072265625,9.363722692871093,-2.2061068702290076,-1.9389312977099236,0.5267175572519084,-0.2609679809570312,0.3280056274414062,9.22485899658203,-5.015267175572519,-0.3511450381679389,-0.06870229007633588,1588112188.3443625
0.2609679809570312,0.05746083984375,9.366116894531249,-2.312977099236641,-1.900763358778626,0.183206106870229,-0.13646949462890623,0.28730419921875,9.244012609863281,-4.564885496183206,-0.3511450381679389,-0.2366412213740458,1588112188.374543
0.3064578125,0.14604630126953125,9.409212524414063,-2.183206106870229,-1.2366412213740459,0.21374045801526717,-0.031124621582031248,0.3758896606445312,9.33978067626953,-5.106870229007634,-0.2900763358778626,-0.46564885496183206,1588112188.4049063
0.19393033447265623,-0.01915361328125,9.41639512939453,-1.9923664122137406,-1.5725190839694656,0.916030534351145,-0.488417138671875,0.3016694091796875,9.038111267089842,-4.694656488549619,-0.45038167938931295,-0.7404580152671756,1588112188.4351926
0.16519991455078123,0.07422025146484375,9.193734375,-2.2748091603053435,-1.9923664122137406,0.40458015267175573,-0.39743747558593745,0.25139117431640623,9.028534460449219,-4.67175572519084,-0.4351145038167939,-0.4580152671755725,1588112188.4735332
0.2753331909179687,0.016759411621093748,9.327809667968749,-2.030534351145038,-1.1221374045801527,0.5877862595419847,-0.22266075439453123,0.24899697265624998,9.220070593261719,-4.580152671755725,-0.4122137404580153,-0.26717557251908397,1588112188.5039666
0.24660277099609373,0.1292868896484375,9.320627062988281,-2.3587786259541983,-1.282442748091603,0.5114503816793893,-0.2154781494140625,0.45489831542968745,9.289502441406249,-4.969465648854962,-1.0229007633587786,-0.2366412213740458,1588112188.534186
0.25139117431640623,-0.00718260498046875,9.270348828125,-2.122137404580153,-1.618320610687023,0.3053435114503817,-0.16998831787109375,0.4429273071289062,9.239224206542968,-4.984732824427481,-0.8320610687022901,-0.13740458015267176,1588112188.5645962
0.33039982910156246,0.05746083984375,9.234435803222656,-2.114503816793893,-1.4732824427480915,0.2824427480916031,-0.26336218261718747,0.239420166015625,9.13627353515625,-5.259541984732825,0.0,-0.3053435114503817,1588112188.5949845
0.14125789794921875,0.0909796630859375,9.344569079589844,-2.1603053435114505,-1.8778625954198473,0.6183206106870229,-0.17956512451171874,0.5003881469726562,9.114725720214842,-5.091603053435114,-0.1984732824427481,-0.6259541984732825,1588112188.6253908
0.17238251953125,-0.06943184814453125,9.30147344970703,-2.450381679389313,-2.1603053435114505,0.4580152671755725,-0.20350714111328125,0.1771709228515625,9.112331518554686,-4.549618320610687,-0.3893129770992366,-0.015267175572519083,1588112188.655829
0.28969840087890625,0.06943184814453125,9.4618849609375,-1.9236641221374047,-1.6793893129770991,0.31297709923664124,0.08140285644531249,0.5410895751953124,9.188945971679686,-5.022900763358779,-0.5190839694656488,-0.46564885496183206,1588112188.6862123
0.2657563842773437,0.009576806640625,9.248801013183593,-2.2213740458015265,-1.3053435114503817,0.4580152671755725,-0.086191259765625,0.30885201416015623,9.234435803222656,-4.916030534351145,-0.6106870229007634,-0.2824427480916031,1588112188.7167628
0.22505495605468748,0.12210428466796874,9.34696328125,-2.030534351145038,-1.7709923664122138,0.4961832061068702,-0.2561795776367187,0.4836287353515625,9.200916979980468,-4.862595419847328,-0.5267175572519084,-0.9541984732824428,1588112188.746992
0.229843359375,0.13646949462890623,9.227253198242186,-2.2442748091603053,-1.6488549618320612,0.19083969465648856,-0.1867477294921875,0.2346317626953125,9.210493786621093,-4.900763358778626,-0.7022900763358778,-0.35877862595419846,1588112188.7771153
