Ax,Ay,Az,Gx,Gy,Gz,time
0.5961562133789062,0.3064578125,9.392453112792968,-2.2442748091603053,-1.748091603053435,0.48091603053435117,1588106287.3720255
0.5291185668945312,0.25139117431640623,9.33978067626953,-2.267175572519084,-1.5114503816793894,0.3893129770992366,1588106287.389006
0.5817910034179687,0.22744915771484372,9.244012609863281,-2.3740458015267176,-1.7709923664122138,0.5190839694656488,1588106287.4059725
0.5770026000976562,0.23702596435546874,9.356540087890625,-2.2061068702290076,-1.748091603053435,0.3969465648854962,1588106287.42261
0.70868369140625,0.2537853759765625,9.277531433105468,-2.1908396946564888,-1.717557251908397,0.48091603053435117,1588106287.4394956
0.6392518432617187,0.19632453613281248,9.325415466308593,-2.2213740458015265,-1.6564885496183206,0.5190839694656488,1588106287.4560452
0.5865794067382812,0.258573779296875,9.320627062988281,-2.030534351145038,-1.6106870229007633,0.40458015267175573,1588106287.4765778
0.6775590698242188,0.2442085693359375,9.294290844726563,-2.2061068702290076,-1.6106870229007633,0.45038167938931295,1588106287.4913783
0.5985504150390625,0.32082302246093747,9.356540087890625,-2.282442748091603,-1.6106870229007633,0.5190839694656488,1588106287.5062158
0.603338818359375,0.258573779296875,9.332598071289063,-2.282442748091603,-1.5190839694656488,0.4961832061068702,1588106287.5211055
0.6248866333007812,0.30885201416015623,9.344569079589844,-2.2213740458015265,-1.748091603053435,0.44274809160305345,1588106287.536081
0.6200982299804687,0.2825157958984375,9.334992272949219,-2.2977099236641223,-1.7328244274809161,0.4961832061068702,1588106287.5514216
0.6631938598632812,0.30406361083984373,9.22485899658203,-2.236641221374046,-1.6717557251908397,0.4122137404580153,1588106287.5664403
0.5889736083984375,0.24899697265624998,9.215282189941405,-2.3206106870229006,-1.6793893129770991,0.44274809160305345,1588106287.5812328
0.603338818359375,0.25139117431640623,9.289502441406249,-2.1374045801526718,-1.5954198473282444,0.37404580152671757,1588106287.5961936
0.6272808349609375,0.3232172241210937,9.277531433105468,-2.2519083969465647,-1.8244274809160306,0.42748091603053434,1588106287.611109
0.5698199951171875,0.22505495605468748,9.351751684570312,-2.2519083969465647,-1.9541984732824427,0.3053435114503817,1588106287.6260827
0.6248866333007812,0.2657563842773437,9.320627062988281,-2.2061068702290076,-1.8015267175572518,0.5038167938931297,1588106287.6412354
0.565031591796875,0.26815058593749996,9.380482104492186,-2.236641221374046,-1.6793893129770991,0.3282442748091603,1588106287.6567018
0.6392518432617187,0.2537853759765625,9.289502441406249,-2.236641221374046,-1.9923664122137406,0.42748091603053434,1588106287.6879702
0.699106884765625,0.2657563842773437,9.358934289550781,-2.2290076335877864,-1.5801526717557253,0.42748091603053434,1588106287.7035396
0.5985504150390625,0.28490999755859375,9.289502441406249,-2.3740458015267176,-1.5190839694656488,0.32061068702290074,1588106287.7186053
0.5793968017578125,0.24899697265624998,9.291896643066405,-2.16793893129771,-1.5877862595419847,0.4580152671755725,1588106287.73347
0.6200982299804687,0.23702596435546874,9.318232861328125,-2.1526717557251906,-1.717557251908397,0.4732824427480916,1588106287.7492154
0.5339069702148437,0.24660277099609373,9.325415466308593,-2.267175572519084,-1.6564885496183206,0.45038167938931295,1588106287.764228
