Ax,Ay,Az,Gx,Gy,Gz,time
0.6560112548828124,0.229843359375,9.33978067626953,-1.9923664122137406,-1.6412213740458015,0.3969465648854962,1588106743.8939266
0.6464344482421874,0.3280056274414062,9.373299499511718,-2.1068702290076335,-1.5725190839694656,0.44274809160305345,1588106743.910998
0.6488286499023437,0.2442085693359375,9.272743029785156,-2.0916030534351147,-1.465648854961832,0.4351145038167939,1588106743.9280694
0.5746083984375,0.2059013427734375,9.318232861328125,-2.1908396946564888,-1.786259541984733,0.6183206106870229,1588106743.944872
0.6607996582031249,0.29448680419921874,9.370905297851563,-2.122137404580153,-1.7557251908396947,0.46564885496183206,1588106743.9618363
0.6823474731445313,0.28490999755859375,9.327809667968749,-2.0839694656488548,-1.6488549618320612,0.4351145038167939,1588106743.9788527
0.7565677246093749,0.30885201416015623,9.30147344970703,-2.3893129770992365,-1.5190839694656488,0.3893129770992366,1588106743.994109
0.63206923828125,0.26815058593749996,9.327809667968749,-2.2519083969465647,-1.7099236641221374,0.44274809160305345,1588106744.0094252
0.5793968017578125,0.28490999755859375,9.3086560546875,-2.3282442748091605,-1.381679389312977,0.366412213740458,1588106744.0245316
0.5458779785156249,0.27293898925781246,9.279925634765624,-2.1374045801526718,-1.6793893129770991,0.5190839694656488,1588106744.0401518
0.612915625,0.20829554443359374,9.30147344970703,-2.366412213740458,-1.6946564885496183,0.3893129770992366,1588106744.0552402
0.5793968017578125,0.25139117431640623,9.272743029785156,-2.045801526717557,-1.6259541984732824,0.37404580152671757,1588106744.0706644
0.622492431640625,0.2346317626953125,9.330203869628905,-2.099236641221374,-1.5801526717557253,0.3969465648854962,1588106744.0859036
0.6943184814453125,0.20829554443359374,9.3852705078125,-2.282442748091603,-1.5877862595419847,0.549618320610687,1588106744.101095
0.5961562133789062,0.24660277099609373,9.327809667968749,-2.2748091603053435,-1.5267175572519085,0.366412213740458,1588106744.1162791
0.63206923828125,0.25139117431640623,9.287108239746093,-2.366412213740458,-1.9618320610687023,0.4351145038167939,1588106744.1313233
0.59376201171875,0.30885201416015623,9.287108239746093,-2.1755725190839694,-1.3893129770992367,0.3511450381679389,1588106744.1466758
0.5985504150390625,0.3016694091796875,9.251195214843749,-2.198473282442748,-1.6412213740458015,0.33587786259541985,1588106744.1643682
0.622492431640625,0.25139117431640623,9.30147344970703,-2.145038167938931,-1.5725190839694656,0.3511450381679389,1588106744.1795354
0.6057330200195312,0.2657563842773437,9.334992272949219,-2.3740458015267176,-1.5572519083969465,0.5419847328244275,1588106744.211393
0.6607996582031249,0.2537853759765625,9.330203869628905,-2.267175572519084,-1.5038167938931297,0.44274809160305345,1588106744.2272575
0.6560112548828124,0.16759411621093748,9.30147344970703,-2.213740458015267,-1.8778625954198473,0.42748091603053434,1588106744.2423816
0.6464344482421874,0.30406361083984373,9.394847314453125,-2.0381679389312977,-1.702290076335878,0.4351145038167939,1588106744.257535
0.5698199951171875,0.24899697265624998,9.327809667968749,-2.267175572519084,-1.6870229007633588,0.40458015267175573,1588106744.2733033
0.5770026000976562,0.21308394775390624,9.440337145996093,-2.5267175572519083,-1.6106870229007633,0.3816793893129771,1588106744.2886095
0.6153098266601562,0.239420166015625,9.323021264648437,-2.0839694656488548,-1.4885496183206106,0.2366412213740458,1588106744.3036869
0.6105214233398437,0.258573779296875,9.351751684570312,-2.122137404580153,-1.9389312977099236,0.48091603053435117,1588106744.3188481
0.699106884765625,0.28730419921875,9.315838659667968,-2.183206106870229,-1.1755725190839694,0.3969465648854962,1588106744.3339734
0.51714755859375,0.2753331909179687,9.284714038085937,-2.2900763358778624,-1.8015267175572518,0.42748091603053434,1588106744.3492246
0.7158662963867187,0.258573779296875,9.37808790283203,-1.916030534351145,-1.7786259541984732,0.816793893129771,1588106744.364384
0.63206923828125,0.21787235107421873,9.320627062988281,-2.0839694656488548,-1.6030534351145038,0.22900763358778625,1588106744.3795602
0.6679822631835937,0.28012159423828126,9.337386474609374,-2.3740458015267176,-1.3740458015267176,0.5572519083969466,1588106744.3947203
0.5506663818359374,0.23223756103515625,9.464279162597656,-2.1297709923664123,-2.2442748091603053,0.3893129770992366,1588106744.4100056
0.7517793212890624,0.1292868896484375,9.318232861328125,-2.015267175572519,-1.2290076335877862,0.7022900763358778,1588106744.425061
0.507570751953125,0.30885201416015623,9.22485899658203,-2.2977099236641223,-0.9770992366412213,0.3435114503816794,1588106744.4403722
0.5243301635742187,0.277727392578125,9.323021264648437,-2.2519083969465647,-1.916030534351145,0.3816793893129771,1588106744.4555535
0.7302315063476562,0.12449848632812499,9.418789331054686,-1.9083969465648856,-1.8091603053435115,0.5190839694656488,1588106744.4707217
0.6655880615234374,0.39743747558593745,9.191340173339842,-2.3587786259541983,-1.1908396946564885,0.10687022900763359,1588106744.4858909
0.5243301635742187,0.34715924072265625,9.289502441406249,-2.7557251908396947,-1.7786259541984732,0.5954198473282443,1588106744.5010421
0.6775590698242188,0.201112939453125,9.354145886230468,-1.83206106870229,-1.8702290076335877,0.46564885496183206,1588106744.5162106
0.7110778930664062,0.17956512451171874,9.4618849609375,-2.145038167938931,-1.8625954198473282,0.45038167938931295,1588106744.5313697
0.6081272216796875,0.5051765502929687,9.169792358398437,-2.5267175572519083,-0.9770992366412213,0.6106870229007634,1588106744.546796
0.5410895751953124,0.2059013427734375,9.593566052246093,-2.1755725190839694,-2.435114503816794,0.7557251908396947,1588106744.5619402
0.7948749511718749,0.02633621826171875,9.210493786621093,-1.9541984732824427,-1.4427480916030535,0.09923664122137404,1588106744.5771177
0.5626373901367188,0.5147533569335937,9.387664709472656,-2.5343511450381677,-1.450381679389313,0.7862595419847328,1588106744.5924318
0.63206923828125,0.16041151123046873,9.244012609863281,-2.3435114503816794,-0.916030534351145,0.6335877862595419,1588106744.6076791
0.5674257934570313,0.031124621582031248,9.4618849609375,-1.9923664122137406,-2.1908396946564888,0.48854961832061067,1588106744.6229074
0.6248866333007812,0.6057330200195312,9.198522778320312,-2.33587786259542,-1.8244274809160306,0.2824427480916031,1588106744.6382427
0.6631938598632812,0.19153613281249998,9.22485899658203,-2.4656488549618323,-0.4580152671755725,0.5038167938931297,1588106744.653385
0.3854664672851562,0.04548983154296875,9.481038574218749,-2.282442748091603,-2.49618320610687,0.05343511450381679,1588106744.6687253
0.7733271362304687,0.39983167724609375,9.258377819824219,-2.053435114503817,-1.717557251908397,0.6946564885496184,1588106744.6840975
0.6727706665039062,0.38307226562499996,9.406818322753905,-2.519083969465649,-1.2900763358778626,0.24427480916030533,1588106744.6993647
0.6200982299804687,0.011971008300781249,9.227253198242186,-2.3053435114503817,-1.549618320610687,0.2748091603053435,1588106744.714539
0.6464344482421874,0.42377369384765623,9.435548742675781,-2.1526717557251906,-1.4198473282442747,0.5572519083969466,1588106744.7298412
0.622492431640625,0.316034619140625,9.351751684570312,-2.183206106870229,-1.7938931297709924,0.3053435114503817,1588106744.7449615
0.6751648681640625,0.02154781494140625,9.30147344970703,-2.2061068702290076,-1.2671755725190839,0.5725190839694656,1588106744.7602768
0.5482721801757812,0.430956298828125,9.222464794921875,-2.213740458015267,-1.4732824427480915,0.32061068702290074,1588106744.7755082
0.5506663818359374,0.12689268798828124,9.519345800781249,-2.2213740458015265,-2.213740458015267,0.6335877862595419,1588106744.7907684
0.7110778930664062,0.3112462158203125,9.244012609863281,-2.145038167938931,-1.1068702290076335,0.05343511450381679,1588106744.8060257
0.5602431884765625,0.3184288208007812,9.349357482910156,-2.5114503816793894,-1.7633587786259541,0.4961832061068702,1588106744.821233
0.6847416748046875,0.2537853759765625,9.299079248046874,-2.4732824427480917,-1.4351145038167938,0.549618320610687,1588106744.8366222
0.70868369140625,0.229843359375,9.382876306152344,-2.015267175572519,-0.7557251908396947,1.549618320610687,1588106744.8525205
0.5315127685546874,0.2825157958984375,9.390058911132812,-2.122137404580153,-1.4351145038167938,0.31297709923664124,1588106744.8676608
0.5243301635742187,0.076614453125,9.332598071289063,-2.4732824427480917,-1.8091603053435115,-0.29770992366412213,1588106744.8829181
0.7110778930664062,0.35194764404296874,9.299079248046874,-2.068702290076336,-1.83206106870229,-0.030534351145038167,1588106744.8981943
0.8355763793945312,0.3687070556640625,9.30147344970703,-2.030534351145038,-0.916030534351145,0.3511450381679389,1588106744.9132345
0.6057330200195312,0.086191259765625,9.267954626464844,-2.2595419847328246,-2.0076335877862594,0.3435114503816794,1588106744.928532
0.7541735229492187,0.28730419921875,9.363722692871093,-2.2290076335877864,-1.6259541984732824,0.8625954198473282,1588106744.9476795
0.4955997436523437,0.34715924072265625,9.255983618164063,-2.213740458015267,-0.7786259541984732,0.648854961832061,1588106744.9627707
0.39983167724609375,0.17956512451171874,9.37808790283203,-2.5801526717557253,-1.6412213740458015,0.8015267175572519,1588106744.977911
0.44053310546874996,0.26336218261718747,9.354145886230468,-2.236641221374046,-1.2061068702290076,0.8091603053435115,1588106744.9929943
0.33758243408203126,0.3136404174804687,9.342174877929686,-2.2595419847328246,-2.1908396946564888,0.29770992366412213,1588106745.0082176
0.43574470214843747,0.2609679809570312,9.303867651367186,-2.5572519083969465,-0.7480916030534351,0.6030534351145038,1588106745.0232286
0.4740519287109375,0.24899697265624998,9.318232861328125,-2.267175572519084,-1.5114503816793894,0.4732824427480916,1588106745.0465376
0.6488286499023437,0.20829554443359374,9.342174877929686,-2.0763358778625953,-2.198473282442748,0.3053435114503817,1588106745.061532
0.9121908325195311,0.22026655273437498,9.349357482910156,-1.9465648854961832,-1.5801526717557253,0.3282442748091603,1588106745.0769732
1.0845733520507812,0.2346317626953125,9.366116894531249,-2.1755725190839694,-1.1374045801526718,0.5190839694656488,1588106745.0921655
1.1851298217773436,0.16280571289062498,9.282319836425781,-1.5419847328244274,-1.5419847328244274,0.5419847328244275,1588106745.1073468
1.2114660400390624,0.2609679809570312,9.275137231445312,-1.8473282442748091,-1.251908396946565,-1.0610687022900764,1588106745.1225
1.5346832641601562,0.05746083984375,9.404424121093749,-1.549618320610687,-1.5038167938931297,0.061068702290076333,1588106745.1376872
1.66636435546875,0.21308394775390624,9.107543115234375,-3.3435114503816794,-2.786259541984733,0.40458015267175573,1588106745.1528974
2.398990063476562,0.1771709228515625,9.18655177001953,-2.4885496183206106,-2.9389312977099236,-0.5572519083969466,1588106745.1680818
2.7820623291015623,0.01915361328125,9.435548742675781,-2.1297709923664123,-1.9923664122137406,-0.3282442748091603,1588106745.183228
3.1507693847656246,0.18914193115234373,8.844180932617187,-3.6412213740458017,-5.290076335877862,-0.17557251908396945,1588106745.198542
3.821145849609375,-0.5123591552734374,9.919177478027343,1.9770992366412214,1.0458015267175573,-1.9770992366412214,1588106745.2135754
3.1771056030273437,1.2138602416992186,9.236830004882812,-5.083969465648855,-4.251908396946565,-0.5877862595419847,1588106745.2287457
3.794809631347656,0.21068974609375,9.490615380859374,-2.7709923664122136,3.0076335877862594,-1.5114503816793894,1588106745.243895
2.2744915771484373,0.16519991455078123,11.135431921386719,-2.7938931297709924,-6.641221374045801,1.183206106870229,1588106745.2590473
3.7325603881835936,0.9217676391601562,9.49300958251953,-6.458015267175573,-4.442748091603053,-0.1297709923664122,1588106745.2742076
3.2058360229492187,0.33518823242187495,8.722076647949219,-1.2442748091603053,2.435114503816794,-0.8244274809160306,1588106745.2894168
2.068590234375,-0.7254431030273437,9.200916979980468,-1.2442748091603053,7.366412213740458,-4.0,1588106745.304522
0.47165772705078124,-0.6584054565429687,9.794678991699218,-7.412213740458015,-10.534351145038167,-6.450381679389313,1588106745.3196592
2.233790148925781,-0.17956512451171874,10.831368310546875,-3.816793893129771,-4.603053435114504,1.786259541984733,1588106745.3347936
1.2473790649414063,-1.3910311645507811,8.33182177734375,2.648854961832061,-5.854961832061068,3.3587786259541983,1588106745.3500798
1.7238251953125,0.488417138671875,9.220070593261719,-3.572519083969466,-6.900763358778626,-0.3053435114503817,1588106745.365087
1.4173673828125,1.7525556152343749,9.409212524414063,-5.221374045801527,-2.6030534351145036,-2.312977099236641,1588106745.3803332
1.1228805786132812,-1.2018892333984375,8.695740429687499,2.0381679389312977,-4.099236641221374,0.2900763358778626,1588106745.3953025
