Ax1,Ay1,Az1,Gx1,Gy1,Gz1,Ax2,Ay2,Az2,Gx2,Gy2,Gz2,time
0.2154781494140625,0.11013327636718749,9.325415466308593,-1.9083969465648856,-1.8015267175572518,0.3511450381679389,-0.13407529296874998,0.11731588134765625,9.0788126953125,-5.00763358778626,-0.2595419847328244,-0.40458015267175573,1588111976.7532754
0.21308394775390624,0.12449848632812499,9.358934289550781,-2.2900763358778624,-1.5419847328244274,0.45038167938931295,-0.15562310791015624,0.34715924072265625,9.038111267089842,-4.755725190839694,-0.5725190839694656,-0.13740458015267176,1588111976.7862837
0.2657563842773437,-0.00239420166015625,9.291896643066405,-2.351145038167939,-1.633587786259542,0.44274809160305345,-0.1580173095703125,0.19153613281249998,9.121908325195312,-5.122137404580153,-0.5038167938931297,-0.5038167938931297,1588111976.8274205
0.19153613281249998,0.0909796630859375,9.208099584960937,-2.053435114503817,-1.5114503816793894,0.48091603053435117,-0.1388636962890625,0.23702596435546874,9.279925634765624,-5.061068702290076,-0.3282442748091603,-0.6564885496183206,1588111976.857452
0.21068974609375,0.04548983154296875,9.299079248046874,-2.4656488549618323,-1.465648854961832,0.2900763358778626,-0.10773907470703124,0.33039982910156246,9.018957653808593,-4.656488549618321,-0.9007633587786259,-0.6870229007633588,1588111976.8873131
0.2537853759765625,0.040701428222656245,9.354145886230468,-2.236641221374046,-1.3129770992366412,0.4961832061068702,-0.17238251953125,0.2442085693359375,9.093177905273437,-4.916030534351145,-0.9312977099236641,-0.7175572519083969,1588111976.9171226
0.27293898925781246,0.04548983154296875,9.469067565917967,-2.3206106870229006,-1.2290076335877862,0.5114503816793893,-0.4955997436523437,0.3495534423828125,8.985438830566405,-4.755725190839694,-0.732824427480916,-0.5572519083969466,1588111976.9468257
0.30885201416015623,0.19393033447265623,9.387664709472656,-2.183206106870229,-1.5190839694656488,0.5038167938931297,-0.47165772705078124,0.29448680419921874,8.997409838867187,-5.099236641221374,-0.48854961832061067,-0.5038167938931297,1588111976.9767582
0.2825157958984375,0.0383072265625,9.387664709472656,-2.183206106870229,-2.145038167938931,0.4122137404580153,-0.15322890625,0.39983167724609375,9.229647399902344,-4.7251908396946565,-0.20610687022900764,-0.48091603053435117,1588111977.0068665
0.22744915771484372,0.11252747802734374,9.33978067626953,-2.2900763358778624,-0.7709923664122137,0.4580152671755725,-0.30885201416015623,0.5147533569335937,9.129090930175781,-4.854961832061068,-1.0610687022900764,-0.24427480916030533,1588111977.0539775
0.3232172241210937,0.10773907470703124,9.421183532714844,-2.068702290076336,-1.1297709923664123,0.3893129770992366,-0.3327940307617187,0.29927520751953124,9.253589416503905,-4.908396946564886,-0.5801526717557252,-0.2366412213740458,1588111977.0836308
0.277727392578125,0.031124621582031248,9.323021264648437,-2.198473282442748,-1.717557251908397,0.32061068702290074,-0.2825157958984375,0.22026655273437498,9.150638745117186,-4.625954198473282,-0.13740458015267176,-0.5648854961832062,1588111977.1133912
0.22266075439453123,0.08379705810546874,9.320627062988281,-2.33587786259542,-1.7786259541984732,0.13740458015267176,0.04548983154296875,0.20350714111328125,9.083601098632812,-5.061068702290076,-0.13740458015267176,-0.26717557251908397,1588111977.1432185
0.22026655273437498,0.0383072265625,9.241618408203124,-2.0381679389312977,-2.16793893129771,0.366412213740458,-0.18435352783203124,0.4381389038085937,9.208099584960937,-4.709923664122138,-0.0916030534351145,-0.6946564885496184,1588111977.1734598
0.20350714111328125,0.13646949462890623,9.325415466308593,-2.198473282442748,-1.916030534351145,0.24427480916030533,0.06943184814453125,0.24899697265624998,9.018957653808593,-5.061068702290076,-0.10687022900763359,-0.5343511450381679,1588111977.2033582
0.19393033447265623,0.07422025146484375,9.287108239746093,-2.213740458015267,-1.7633587786259541,0.4351145038167939,-0.2154781494140625,0.42377369384765623,9.181763366699219,-5.0458015267175576,-0.6106870229007634,-0.1984732824427481,1588111977.2333064
0.26336218261718747,0.05746083984375,9.320627062988281,-2.1908396946564888,-1.6106870229007633,0.37404580152671757,-0.09337386474609374,0.201112939453125,8.975862023925782,-4.9541984732824424,-0.366412213740458,-0.366412213740458,1588111977.2632518
0.2561795776367187,0.08140285644531249,9.299079248046874,-2.0839694656488548,-1.7328244274809161,0.45038167938931295,0.1197100830078125,0.29448680419921874,9.026140258789061,-4.8396946564885495,-0.5801526717557252,-0.31297709923664124,1588111977.293147
0.2561795776367187,0.11252747802734374,9.282319836425781,-2.183206106870229,-1.450381679389313,0.5114503816793893,-0.30885201416015623,0.23223756103515625,9.402029919433593,-4.900763358778626,-0.8702290076335878,-0.5114503816793893,1588111977.3231375
