Ax,Ay,Az,Gx,Gy,Gz
0.6272808349609375,-0.09816226806640624,9.272743029785156,-2.3740458015267176,-2.053435114503817,0.5725190839694656
0.6344634399414062,-0.181959326171875,9.421183532714844,-1.9236641221374047,-2.282442748091603,-0.061068702290076333
0.6847416748046875,0.09816226806640624,9.248801013183593,-2.564885496183206,-1.450381679389313,0.7480916030534351
0.5243301635742187,-0.36631285400390623,9.299079248046874,-2.0839694656488548,-3.0076335877862594,0.549618320610687
0.5051765502929687,0.00239420166015625,9.088389501953124,-1.7786259541984732,-0.6335877862595419,0.7480916030534351
0.8092401611328125,0.0526724365234375,9.548076220703125,-2.7251908396946565,-3.1603053435114505,0.7786259541984732
0.488417138671875,-0.3232172241210937,9.22485899658203,-1.83206106870229,-2.6717557251908395,0.5419847328244275
0.689530078125,-0.0143652099609375,9.41639512939453,-2.1755725190839694,-1.381679389312977,0.5343511450381679
0.5147533569335937,-0.040701428222656245,9.069235888671875,-2.4580152671755724,-3.6030534351145036,0.2595419847328244
0.5722141967773438,-0.040701428222656245,9.327809667968749,-2.7022900763358777,-2.3893129770992365,0.8015267175572519
0.3687070556640625,-0.2705447875976562,9.291896643066405,-2.5572519083969465,-3.6946564885496183,0.11450381679389313
0.5530605834960938,0.023942016601562498,9.320627062988281,-2.6412213740458017,-2.1755725190839694,1.717557251908397
0.2657563842773437,-0.6296750366210937,7.742848168945312,-3.1374045801526718,-19.34351145038168,-3.50381679389313
-0.9313444458007812,0.7493851196289062,7.003039855957031,0.16030534351145037,-3.198473282442748,-0.15267175572519084
1.7262193969726563,0.10295067138671875,12.263100903320312,-2.946564885496183,8.80916030534351,-1.5038167938931297
1.0510545288085937,-0.3136404174804687,8.188169677734374,-2.648854961832061,-10.80916030534351,0.3282442748091603
0.028730419921875,-0.09576806640624999,8.01818135986328,-1.1145038167938932,5.534351145038168,0.9618320610687023
0.7278373046875,-0.18435352783203124,9.775525378417969,-2.9083969465648853,-2.5267175572519083,0.48854961832061067
0.6751648681640625,-0.26815058593749996,8.329427575683594,-1.083969465648855,-2.9389312977099236,0.7938931297709924
0.8379705810546875,0.1484405029296875,7.620743884277343,0.8015267175572519,-14.13740458015267,0.9541984732824428
1.6711527587890624,0.70868369140625,8.892064965820312,1.1526717557251909,18.49618320610687,-1.6106870229007633
2.308010400390625,-0.12689268798828124,7.1203557373046875,-1.7709923664122138,-15.19083969465649,1.6030534351145038
0.7278373046875,0.25139117431640623,8.564059338378906,-1.3435114503816794,2.8091603053435112,1.2595419847328244
0.5339069702148437,-0.03591302490234375,10.357316381835936,-2.618320610687023,0.8320610687022901,0.20610687022900764
1.0821791503906248,-0.3184288208007812,9.564835632324218,-1.786259541984733,-4.0458015267175576,-0.4351145038167939
0.21787235107421873,-0.02633621826171875,8.729259252929687,-1.9083969465648856,-1.6259541984732824,1.5648854961832062
0.7302315063476562,-0.34237083740234375,9.962273107910155,-2.1603053435114505,0.04580152671755725,-0.4351145038167939
0.4477157104492187,0.009576806640625,9.009380847167968,-2.2748091603053435,-4.33587786259542,0.4961832061068702
0.47644613037109373,0.011971008300781249,9.325415466308593,-2.1297709923664123,-0.5190839694656488,0.7175572519083969
0.6631938598632812,-0.2753331909179687,9.560047229003906,-1.9618320610687023,-1.3358778625954197,0.5572519083969466
0.5363011718749999,-0.11013327636718749,9.006986645507812,-2.404580152671756,-3.786259541984733,0.6412213740458015
0.74699091796875,-0.16519991455078123,9.457096557617186,-2.267175572519084,-0.5190839694656488,0.5419847328244275
0.6512228515624999,-0.20829554443359374,9.363722692871093,-2.2748091603053435,-2.4198473282442747,0.3435114503816794
0.6392518432617187,-0.1005564697265625,9.176974963378905,-2.1526717557251906,-2.6106870229007635,0.6030534351145038
0.507570751953125,-0.13407529296874998,9.421183532714844,-2.183206106870229,-1.1984732824427482,0.4961832061068702
0.5889736083984375,-0.143652099609375,9.37808790283203,-2.3435114503816794,-2.2900763358778624,0.44274809160305345
0.6560112548828124,-0.0383072265625,9.191340173339842,-2.2213740458015265,-1.9923664122137406,0.7786259541984732
0.6727706665039062,-0.1867477294921875,9.394847314453125,-2.114503816793893,-1.282442748091603,0.4580152671755725
0.603338818359375,-0.105344873046875,9.282319836425781,-2.1526717557251906,-2.2900763358778624,0.6793893129770993
0.5817910034179687,-0.1867477294921875,9.1554271484375,-2.0839694656488548,-2.053435114503817,0.6106870229007634
0.603338818359375,-0.18435352783203124,9.370905297851563,-2.1526717557251906,-1.9923664122137406,0.5038167938931297
0.63206923828125,-0.1197100830078125,9.162609753417968,-2.1526717557251906,-2.3740458015267176,0.6412213740458015
0.5985504150390625,-0.17956512451171874,9.311050256347656,-2.213740458015267,-1.900763358778626,0.42748091603053434
0.6703764648437499,-0.10295067138671875,9.241618408203124,-2.1526717557251906,-1.916030534351145,0.44274809160305345
0.612915625,-0.1388636962890625,9.267954626464844,-2.1374045801526718,-1.251908396946565,0.22137404580152673
0.5123591552734374,-0.047884033203124995,9.459490759277344,-1.5572519083969465,1.4427480916030535,1.297709923664122
1.0390835205078124,-0.2753331909179687,8.872911352539061,-2.2748091603053435,0.6106870229007634,-0.7099236641221374
1.6136919189453125,0.05027823486328125,10.36210478515625,-4.717557251908397,-16.557251908396946,-2.648854961832061
3.4835634155273434,-0.7015010864257812,9.823409411621093,-2.9770992366412212,-10.458015267175572,5.312977099236641
3.8953661010742184,-0.14604630126953125,9.1554271484375,-0.9847328244274809,-59.32824427480916,-3.9083969465648853
6.0716954101562495,0.3064578125,11.702857714843748,1.4351145038167938,29.18320610687023,-2.7938931297709924
4.3622354248046875,1.0031704956054688,11.03248125,-1.8702290076335877,47.587786259541986,-5.114503816793893
-2.221819140625,-0.9576806640625,6.4834980957031245,-0.19083969465648856,115.8473282442748,26.748091603053435
-1.3934253662109375,-0.13168109130859373,10.75714805908203,-15.83206106870229,9.183206106870228,1.5725190839694656
5.829881042480468,4.383783239746093,9.239224206542968,-6.114503816793893,6.198473282442748,-1.0381679389312977
-1.5921441040039062,0.7900865478515624,6.68461103515625,-2.6793893129770994,11.885496183206106,0.8320610687022901
-5.044582897949218,0.5722141967773438,9.303867651367186,-4.198473282442748,-23.51145038167939,1.0076335877862594
0.10295067138671875,-0.28730419921875,8.834604125976561,-0.648854961832061,-1.251908396946565,-1.8549618320610688
0.3591302490234375,0.9552864624023437,10.548852514648438,-3.83206106870229,-1.366412213740458,0.7022900763358778
0.5482721801757812,-0.4285620971679687,9.10993731689453,-0.061068702290076333,-1.633587786259542,2.549618320610687
0.7493851196289062,-0.46208092041015625,8.999804040527343,-1.702290076335878,-6.099236641221374,3.053435114503817
1.8602946899414061,0.2753331909179687,8.86812294921875,-2.33587786259542,-2.648854961832061,-2.946564885496183
2.2194249389648437,0.22505495605468748,8.95670841064453,-2.4198473282442747,-1.3206106870229009,3.435114503816794
1.889025109863281,-0.3016694091796875,9.720458740234374,-0.7480916030534351,-0.3969465648854962,1.2061068702290076
0.7445967163085937,-0.7589619262695312,9.33978067626953,-6.755725190839694,5.885496183206107,-5.396946564885496
0.70868369140625,1.4413093994140624,7.369352709960937,-4.3816793893129775,-0.9923664122137404,5.641221374045801
-0.316034619140625,-0.7781155395507812,11.79862578125,0.48854961832061067,5.99236641221374,-0.4961832061068702
0.20829554443359374,0.49799394531249996,9.526528405761718,-0.7786259541984732,-9.16030534351145,-0.20610687022900764
0.9121908325195311,-0.07422025146484375,9.70369932861328,-1.0610687022900764,3.030534351145038,3.5572519083969465
-0.19153613281249998,-0.7876923461914062,8.595183959960938,-3.1755725190839694,-10.17557251908397,-0.22900763358778625
0.6607996582031249,0.1771709228515625,9.555258825683593,-1.381679389312977,-6.763358778625954,-0.183206106870229
1.5490484741210937,1.0773907470703123,8.8489693359375,-1.3740458015267176,-5.870229007633588,1.916030534351145
1.4317325927734375,-0.6200982299804687,8.954314208984375,-1.8854961832061068,0.3435114503816794,2.0839694656488548
1.0462661254882812,-0.0383072265625,9.689334118652344,-2.4580152671755724,-4.519083969465649,5.442748091603053
0.4333505004882812,-0.5434837768554687,8.851363537597656,-1.9618320610687023,0.6564885496183206,1.1450381679389312
0.4429273071289062,-0.2825157958984375,9.694122521972655,0.8320610687022901,-5.4961832061068705,6.305343511450381
0.7852981445312499,-0.4165910888671875,10.266336718749999,1.6030534351145038,12.389312977099237,3.1603053435114505
0.47165772705078124,-0.258573779296875,10.929530578613281,-1.8549618320610688,-5.984732824427481,2.969465648854962
0.5865794067382812,0.21308394775390624,7.874529260253905,-2.900763358778626,-1.251908396946565,0.916030534351145
0.42377369384765623,0.5961562133789062,10.05564697265625,-4.572519083969466,-7.465648854961832,1.9389312977099236
1.467645617675781,-0.8954314208984374,9.229647399902344,0.42748091603053434,6.351145038167939,0.6259541984732825
0.0526724365234375,0.17477672119140625,10.000580334472655,-4.290076335877862,-12.977099236641221,-0.015267175572519083
1.7597382202148437,0.2059013427734375,8.506598498535157,-4.419847328244275,-0.5648854961832062,0.3053435114503817
0.8547299926757812,0.0526724365234375,10.034099157714843,0.007633587786259542,-7.641221374045801,2.931297709923664
1.1659762084960936,-0.296881005859375,8.468291271972657,-1.0687022900763359,0.0,0.5114503816793893
1.1013327636718748,0.23223756103515625,10.137049829101562,-2.33587786259542,-3.595419847328244,1.4351145038167938
0.82360537109375,-0.34715924072265625,8.135497241210937,-0.7557251908396947,-0.29770992366412213,-1.717557251908397
0.9792284790039062,0.7757213378906249,9.770736975097655,-4.358778625954199,-10.679389312977099,0.5801526717557252
1.7788918334960937,-0.033518823242187495,9.162609753417968,-2.33587786259542,5.267175572519084,-2.1068702290076335
0.679953271484375,0.3064578125,9.737218151855469,-3.984732824427481,-10.694656488549619,4.4961832061068705
1.1923124267578125,-0.02154781494140625,8.51617530517578,-3.3282442748091605,1.5114503816793894,-2.732824427480916
1.0821791503906248,-0.33758243408203126,10.014945544433592,-0.2900763358778626,-6.427480916030534,2.83206106870229
1.2497732666015624,-1.5897499023437498,9.023746057128905,2.7099236641221376,-1.618320610687023,-0.7633587786259542
0.18435352783203124,0.5099649536132812,9.464279162597656,-4.893129770992366,-5.175572519083969,-1.183206106870229
1.1755530151367186,-0.46208092041015625,9.557653027343749,1.9541984732824427,2.7404580152671754,1.0534351145038168
